fps,lr,policy_loss,total_timesteps,approxkl,time_elapsed,eplenmean,d_targ,serial_timesteps,value_loss,explained_variance,beta,eprewmean,policy_entropy,nupdates
4719,0.0010125,-0.00562496,9502720,0.0103982,1846.6908950805664,830.43,0.012,296960,0.0533581,0.5790632367134094,0.732254,2138.57761712,0.832701,580
4913,0.0010125,-0.00692019,9519104,0.0131897,1850.0258085727692,847.24,0.012,297472,0.063774,0.24141651391983032,0.732254,2217.36476279,0.843851,581
5057,0.0010125,-0.00632679,9535488,0.0106733,1853.2656464576721,852.61,0.012,297984,0.0474526,0.18553298711776733,0.732254,2246.63288009,0.843889,582
4907,0.0010125,-0.00716426,9551872,0.0118952,1856.604501247406,854.16,0.012,298496,0.0653767,0.6071821451187134,0.732254,2280.29293555,0.830243,583
4962,0.0010125,-0.00666142,9568256,0.0129318,1859.906275510788,859.09,0.012,299008,0.0497804,0.5649238228797913,0.732254,2265.68445558,0.821627,584
5063,0.0010125,-0.00680248,9584640,0.0115403,1863.142246723175,875.59,0.012,299520,0.0619736,0.47658437490463257,0.732254,2302.86391472,0.826773,585
5126,0.0010125,-0.00692827,9601024,0.0120835,1866.3386087417603,876.76,0.012,300032,0.0507291,0.6774526834487915,0.732254,2289.49212803,0.830021,586
5253,0.0010125,-0.00749421,9617408,0.0113664,1869.4577310085297,891.61,0.012,300544,0.0577415,0.6462857723236084,0.732254,2300.40489641,0.833145,587
5233,0.0010125,-0.00583649,9633792,0.0121529,1872.5884592533112,888.93,0.012,301056,0.0570514,0.705083429813385,0.732254,2290.25434729,0.834335,588
5285,0.0010125,-0.00519616,9650176,0.0105545,1875.6886649131775,869.62,0.012,301568,0.0566699,0.3964473009109497,0.732254,2203.12713879,0.833886,589
5230,0.0010125,-0.00630774,9666560,0.0114559,1878.8213896751404,881.76,0.012,302080,0.0655438,0.6363413333892822,0.732254,2264.11550703,0.826582,590
5304,0.0010125,-0.00578049,9682944,0.0111446,1881.9104526042938,854.35,0.012,302592,0.0588224,0.5223698019981384,0.732254,2186.05375338,0.810284,591
5285,0.0010125,-0.00498143,9699328,0.0103019,1885.0108761787415,857.76,0.012,303104,0.0456689,0.0024948716163635254,0.732254,2205.81704292,0.802606,592
5334,0.0010125,-0.00575796,9715712,0.00979677,1888.0838956832886,862.51,0.012,303616,0.061414,0.045787274837493896,0.732254,2247.18416157,0.791538,593
5362,0.0010125,-0.00586916,9732096,0.0117302,1891.139377117157,862.66,0.012,304128,0.0531299,0.07596081495285034,0.732254,2295.98576032,0.779638,594
5295,0.0010125,-0.00588681,9748480,0.0124492,1894.2334430217743,850.65,0.012,304640,0.078457,0.4225163459777832,0.732254,2271.91631685,0.777099,595
5294,0.0010125,-0.00529459,9764864,0.00981163,1897.3281962871552,842.17,0.012,305152,0.0548659,0.2167227864265442,0.732254,2269.57042195,0.780762,596
5208,0.0010125,-0.00616549,9781248,0.0100894,1900.47421002388,859.97,0.012,305664,0.0593502,0.5850098133087158,0.732254,2311.92661094,0.788847,597
5193,0.0010125,-0.00606744,9797632,0.0118459,1903.6290707588196,819.54,0.012,306176,0.0725277,0.6067127883434296,0.732254,2193.36434358,0.765284,598
5272,0.0010125,-0.00453404,9814016,0.0111696,1906.7366597652435,823.77,0.012,306688,0.0419326,0.7698467075824738,0.732254,2170.91697202,0.762482,599
5328,0.0010125,-0.00733614,9830400,0.0117999,1909.812017917633,836.89,0.012,307200,0.0733981,0.5304075479507446,0.732254,2205.57956847,0.767155,600
5330,0.0010125,-0.00784666,9846784,0.011615,1912.8875966072083,817.89,0.012,307712,0.0522701,0.7507692873477936,0.732254,2166.69038653,0.780147,601
5279,0.0010125,-0.0123028,9863168,0.0115556,1915.9911496639252,820.01,0.012,308224,0.0719038,0.7643267214298248,0.732254,2146.06945734,0.783899,602
5328,0.0010125,-0.00572978,9879552,0.0117367,1919.0660998821259,824.28,0.012,308736,0.0483062,0.762978807091713,0.732254,2154.0138141,0.790073,603
5320,0.0010125,-0.00667429,9895936,0.0127718,1922.145902633667,825.5,0.012,309248,0.0789696,0.5136695206165314,0.732254,2175.22386026,0.769943,604
5351,0.0010125,-0.00681424,9912320,0.0133675,1925.2077765464783,816.86,0.012,309760,0.064438,0.6677963733673096,0.732254,2127.41958687,0.765428,605
5341,0.0010125,-0.00632776,9928704,0.0114066,1928.2754430770874,824.69,0.012,310272,0.0640731,0.5495534539222717,0.732254,2114.55673116,0.760296,606
5303,0.0010125,-0.0068275,9945088,0.0102524,1931.364930152893,800.31,0.012,310784,0.0616561,0.10320377349853516,0.732254,2092.98178809,0.757873,607
5364,0.0010125,-0.00725602,9961472,0.0123101,1934.4192368984222,798.15,0.012,311296,0.0773324,0.07668864727020264,0.732254,2144.64532165,0.742514,608
5366,0.0010125,-0.00629614,9977856,0.0119495,1937.4727187156677,812.38,0.012,311808,0.0481691,0.052895307540893555,0.732254,2187.045182,0.730378,609
5339,0.0010125,-0.00546296,9994240,0.0115463,1940.541540145874,799.77,0.012,312320,0.0816061,0.09339731931686401,0.732254,2186.85531829,0.716215,610
5344,0.0010125,-0.0066057,10010624,0.0117575,1943.6076369285583,810.81,0.012,312832,0.0453164,0.08490049839019775,0.732254,2260.62141799,0.71603,611
5276,0.0010125,-0.00672007,10027008,0.0117017,1946.7133402824402,833.46,0.012,313344,0.08599,0.4666129946708679,0.732254,2319.71472922,0.719652,612
5243,0.0010125,-0.0075817,10043392,0.0123864,1949.8382666110992,835.71,0.012,313856,0.0449916,0.746942400932312,0.732254,2300.0233583,0.724358,613
5265,0.0010125,-0.00718033,10059776,0.0111782,1952.9504494667053,825.16,0.012,314368,0.0800972,0.23537373542785645,0.732254,2255.82001988,0.727827,614
5338,0.0010125,-0.00589201,10076160,0.0116129,1956.019813299179,818.21,0.012,314880,0.0469655,0.2589048147201538,0.732254,2237.92913728,0.736885,615
5312,0.0010125,-0.00681557,10092544,0.0106953,1959.104252576828,849.93,0.012,315392,0.0641108,0.6235145032405853,0.732254,2302.03576852,0.720769,616
5241,0.0010125,-0.00513117,10108928,0.0130395,1962.2302894592285,816.64,0.012,315904,0.077679,0.47598129510879517,0.732254,2211.81707087,0.724245,617
5285,0.0010125,-0.00599678,10125312,0.0121973,1965.3316690921783,806.79,0.012,316416,0.0525308,0.6182411015033722,0.732254,2173.60752096,0.737507,618
5022,0.0010125,-0.0062898,10141696,0.0111127,1968.5942101478577,822.14,0.012,316928,0.0793637,0.0856814980506897,0.732254,2220.94138285,0.735854,619
5087,0.0010125,-0.00639967,10158080,0.0118757,1971.8149626255035,820.79,0.012,317440,0.0519909,0.43344777822494507,0.732254,2215.07382278,0.730941,620
5035,0.0010125,-0.00531415,10174464,0.0113816,1975.069195508957,818.58,0.012,317952,0.06374,0.6204135417938232,0.732254,2219.27058547,0.729364,621
5097,0.0010125,-0.00421753,10190848,0.0102476,1978.2839214801788,838.06,0.012,318464,0.0567963,0.4385448694229126,0.732254,2261.03101305,0.731401,622
5142,0.0010125,-0.00610294,10207232,0.00993143,1981.4701957702637,854.95,0.012,318976,0.063756,0.5485621690750122,0.732254,2330.04953666,0.728551,623
5253,0.0010125,-0.00620798,10223616,0.0118272,1984.5894091129303,860.35,0.012,319488,0.0560767,0.5208083093166351,0.732254,2317.71791194,0.716529,624
5371,0.0010125,-0.00550549,10240000,0.010144,1987.6401698589325,872.35,0.012,320000,0.0670911,0.70475834608078,0.732254,2364.63972479,0.703174,625
5302,0.0010125,-0.00739056,10256384,0.0127428,1990.730350971222,882.75,0.012,320512,0.044286,0.8012101054191589,0.732254,2342.37426125,0.706148,626
5275,0.0010125,-0.00534002,10272768,0.0108358,1993.8361384868622,883.26,0.012,321024,0.0813396,0.47691404819488525,0.732254,2367.44300943,0.692216,627
5327,0.0010125,-0.00602718,10289152,0.0100289,1996.9120380878448,860.09,0.012,321536,0.0486395,0.7321546077728271,0.732254,2293.14052271,0.682777,628
5329,0.0010125,-0.00582179,10305536,0.0106167,1999.9867196083069,876.72,0.012,322048,0.0765886,0.05794328451156616,0.732254,2365.74118702,0.68372,629
5331,0.0010125,-0.00533154,10321920,0.0101468,2003.0603139400482,875.4,0.012,322560,0.0566521,0.2864028215408325,0.732254,2363.48793862,0.69453,630
5275,0.0010125,-0.00557088,10338304,0.0116151,2006.166226863861,876.02,0.012,323072,0.0744744,0.5769256353378296,0.732254,2408.20696159,0.72148,631
5347,0.0010125,-0.006351,10354688,0.0113795,2009.2303233146667,873.99,0.012,323584,0.0527112,0.7366685569286346,0.732254,2396.50191679,0.736492,632
5346,0.0010125,-0.00676499,10371072,0.0120952,2012.2953708171844,894.1,0.012,324096,0.0700087,0.5152024924755096,0.732254,2426.18341818,0.731539,633
5338,0.0010125,-0.00586036,10387456,0.0114258,2015.3648805618286,887.07,0.012,324608,0.0602011,0.6625494956970215,0.732254,2420.58924037,0.718664,634
5306,0.0010125,-0.00478102,10403840,0.011148,2018.4528334140778,880.0,0.012,325120,0.0614556,0.62115079164505,0.732254,2383.07367391,0.706686,635
5308,0.0010125,-0.00621592,10420224,0.0123738,2021.5393416881561,879.3,0.012,325632,0.0724266,0.6171296238899231,0.732254,2366.53339192,0.683657,636
5282,0.0010125,-0.00822369,10436608,0.011659,2024.6411409378052,868.11,0.012,326144,0.0578763,0.7804020047187805,0.732254,2325.72059712,0.668255,637
5344,0.0010125,-0.00816552,10452992,0.0120671,2027.7072916030884,830.34,0.012,326656,0.0758722,0.5721828043460846,0.732254,2233.94764997,0.65619,638
5263,0.0010125,-0.00655831,10469376,0.0108691,2030.8203988075256,818.94,0.012,327168,0.0648328,0.6660570204257965,0.732254,2222.78964735,0.641641,639
5364,0.0010125,-0.0059489,10485760,0.0111982,2033.874855518341,808.0,0.012,327680,0.0642613,0.6747336089611053,0.732254,2157.04503042,0.631291,640
5402,0.0010125,-0.00647376,10502144,0.0108768,2036.9079220294952,801.46,0.012,328192,0.0710861,0.12871605157852173,0.732254,2168.30547772,0.636287,641
5180,0.0010125,-0.00590768,10518528,0.0117204,2040.0707573890686,758.0,0.012,328704,0.0784988,0.09194689989089966,0.732254,2088.52578815,0.636418,642
5296,0.0010125,-0.00408961,10534912,0.0115851,2043.1645720005035,774.53,0.012,329216,0.0682458,0.11600989103317261,0.732254,2151.61149748,0.634808,643
5303,0.0010125,-0.00652017,10551296,0.0126832,2046.2543804645538,755.87,0.012,329728,0.0735328,0.5196913182735443,0.732254,2129.32678483,0.63038,644
5294,0.0010125,-0.00646997,10567680,0.0123416,2049.3490722179413,755.43,0.012,330240,0.0735207,0.11147260665893555,0.732254,2146.13014837,0.623432,645
5280,0.0010125,-0.00549519,10584064,0.0108053,2052.4523367881775,765.56,0.012,330752,0.0743456,0.5129103362560272,0.732254,2157.61282986,0.627118,646
5135,0.0010125,-0.00547119,10600448,0.011727,2055.6427822113037,805.48,0.012,331264,0.0617003,0.6929338872432709,0.732254,2269.48660381,0.626448,647
5047,0.0010125,-0.00839105,10616832,0.0130014,2058.8889167308807,798.91,0.012,331776,0.0733308,0.7007625699043274,0.732254,2200.40054632,0.625494,648
5159,0.0010125,-0.00585948,10633216,0.0111665,2062.0650432109833,810.75,0.012,332288,0.0560891,0.596319854259491,0.732254,2248.32925238,0.626668,649
5264,0.0010125,-0.00655754,10649600,0.0111929,2065.1776909828186,825.59,0.012,332800,0.0758277,0.4322640299797058,0.732254,2286.18430531,0.633354,650
5130,0.0010125,-0.00506455,10665984,0.011494,2068.37321972847,805.69,0.012,333312,0.0617982,0.7919753640890121,0.732254,2235.05066622,0.644494,651
5194,0.0010125,-0.00541852,10682368,0.0114592,2071.5276596546173,803.4,0.012,333824,0.0693737,0.730536699295044,0.732254,2178.74066699,0.628912,652
5182,0.0010125,-0.0059938,10698752,0.0110708,2074.689219236374,814.61,0.012,334336,0.0570788,0.7110302150249481,0.732254,2233.47120239,0.623711,653
5168,0.0010125,-0.00566445,10715136,0.0122099,2077.859430551529,833.84,0.012,334848,0.0589219,0.7357555031776428,0.732254,2232.16427377,0.625581,654
5274,0.0010125,-0.0053831,10731520,0.0107332,2080.966217279434,823.9,0.012,335360,0.0633566,0.0862663984298706,0.732254,2217.44194043,0.634497,655
5335,0.0010125,-0.00582505,10747904,0.011538,2084.0374190807343,862.64,0.012,335872,0.0765836,0.5854512751102448,0.732254,2336.14032398,0.636981,656
5290,0.0010125,-0.00445029,10764288,0.0110143,2087.1344764232635,846.1,0.012,336384,0.0647632,0.7029791176319122,0.732254,2290.09121024,0.617916,657
5279,0.0010125,-0.00562138,10780672,0.0105455,2090.238285303116,833.84,0.012,336896,0.0816968,0.5890581607818604,0.732254,2311.98607624,0.620596,658
5331,0.0010125,-0.00732473,10797056,0.0118346,2093.3119525909424,807.91,0.012,337408,0.0634073,0.7989326119422913,0.732254,2244.70574368,0.624182,659
5153,0.0010125,-0.00508461,10813440,0.012347,2096.491451740265,802.11,0.012,337920,0.0670729,0.5858951210975647,0.732254,2193.43530329,0.615268,660
4933,0.0010125,-0.00697887,10829824,0.01221,2099.8142597675323,791.19,0.012,338432,0.0750839,0.6335527300834656,0.732254,2154.24073846,0.613153,661
4927,0.0010125,-0.00561261,10846208,0.0114343,2103.139679670334,796.49,0.012,338944,0.0656527,0.721727579832077,0.732254,2181.9681432,0.625984,662
4990,0.0010125,-0.00606086,10862592,0.0127317,2106.4230723381042,820.04,0.012,339456,0.0685431,0.6637430787086487,0.732254,2214.52097014,0.625631,663
5178,0.0010125,-0.00540882,10878976,0.0123463,2109.5872116088867,822.99,0.012,339968,0.0689957,0.6811889111995697,0.732254,2277.71667593,0.629077,664
5162,0.0010125,-0.00600926,10895360,0.0131683,2112.7613077163696,827.1,0.012,340480,0.0642957,0.7072174251079559,0.732254,2303.83626965,0.640619,665
5299,0.0010125,-0.00713903,10911744,0.0124535,2115.853359937668,859.62,0.012,340992,0.065947,0.7953294515609741,0.732254,2373.3109629,0.652056,666
5246,0.0010125,-0.0052716,10928128,0.0102079,2118.976718187332,853.35,0.012,341504,0.059744,0.594141960144043,0.732254,2341.42134534,0.654425,667
5235,0.0010125,-0.00652951,10944512,0.0114292,2122.10644197464,849.43,0.012,342016,0.0752963,0.7376221120357513,0.732254,2310.75941145,0.65685,668
5270,0.0010125,-0.00611409,10960896,0.0108742,2125.215670824051,853.5,0.012,342528,0.0721256,0.6881296336650848,0.732254,2317.48656177,0.666433,669
5304,0.0010125,-0.00884073,10977280,0.0127502,2128.3061861991882,854.38,0.012,343040,0.0646039,0.7795356959104538,0.732254,2331.57662353,0.672866,670
5304,0.0010125,-0.00581275,10993664,0.0106084,2131.3952498435974,845.63,0.012,343552,0.0543518,0.7487265169620514,0.732254,2225.61009965,0.663639,671
5293,0.0010125,-0.00567039,11010048,0.011117,2134.4907219409943,837.92,0.012,344064,0.0599185,0.08885055780410767,0.732254,2255.25528807,0.647917,672
5326,0.0010125,-0.00466177,11026432,0.0102243,2137.5669395923615,846.49,0.012,344576,0.0779179,0.5497178435325623,0.732254,2302.80623776,0.639946,673
5253,0.0010125,-0.005786,11042816,0.0109893,2140.6859908103943,851.43,0.012,345088,0.0615925,0.6538398861885071,0.732254,2337.26560012,0.639574,674
5080,0.0010125,-0.00578008,11059200,0.0106851,2143.9114079475403,855.05,0.012,345600,0.0764421,0.5365724861621857,0.732254,2347.36539888,0.662831,675
4789,0.0010125,-0.0058536,11075584,0.0103204,2147.332998275757,843.32,0.012,346112,0.0621334,0.7864383310079575,0.732254,2318.6038549,0.678552,676
5001,0.0010125,-0.00599712,11091968,0.0102279,2150.6089894771576,843.26,0.012,346624,0.0617293,0.57635298371315,0.732254,2358.1585735,0.67374,677
5181,0.0010125,-0.00768236,11108352,0.0103312,2153.771269083023,859.96,0.012,347136,0.0711563,0.4704323410987854,0.732254,2393.17144665,0.679186,678
5238,0.0010125,-0.00579933,11124736,0.0110696,2156.8995418548584,846.6,0.012,347648,0.0672371,0.6897468268871307,0.732254,2384.76652814,0.67743,679
5162,0.0010125,-0.00642538,11141120,0.0137513,2160.0738344192505,817.19,0.012,348160,0.0953238,0.6898820400238037,0.732254,2267.83492536,0.670931,680
5114,0.0010125,-0.00606372,11157504,0.0111231,2163.2777423858643,781.58,0.012,348672,0.0684911,0.7863623201847076,0.732254,2209.83939433,0.655498,681
5214,0.0010125,-0.00526821,11173888,0.0127716,2166.4201185703278,795.15,0.012,349184,0.0587417,0.7311667203903198,0.732254,2195.51445701,0.64998,682
5121,0.0010125,-0.00373036,11190272,0.0091677,2169.62099981308,796.3,0.012,349696,0.0586057,0.20878154039382935,0.732254,2198.18739994,0.646243,683
5246,0.0010125,-0.00533529,11206656,0.0107673,2172.744149684906,804.33,0.012,350208,0.0839351,0.5530058145523071,0.732254,2220.09972437,0.638679,684
5290,0.0010125,-0.00536709,11223040,0.0110291,2175.8416333198547,802.66,0.012,350720,0.0691542,0.7510228753089905,0.732254,2237.96919695,0.641892,685
5312,0.0010125,-0.0063281,11239424,0.0119571,2178.9262545108795,861.45,0.012,351232,0.0700826,0.7700257152318954,0.732254,2370.28110045,0.633187,686
5324,0.0010125,-0.0059839,11255808,0.0112399,2182.0036787986755,838.63,0.012,351744,0.0549702,0.8153529614210129,0.732254,2311.70133591,0.617044,687
5366,0.0010125,-0.0061511,11272192,0.0119193,2185.0584359169006,844.56,0.012,352256,0.0803323,0.6262767910957336,0.732254,2326.49472488,0.59313,688
5321,0.0010125,-0.0043077,11288576,0.0102616,2188.1378762722015,851.38,0.012,352768,0.0582151,0.82132388651371,0.732254,2331.00958602,0.598813,689
5236,0.0010125,-0.00555699,11304960,0.0101414,2191.2670109272003,883.77,0.012,353280,0.047695,0.7218151688575745,0.732254,2355.66881939,0.613806,690
5280,0.0010125,-0.00497672,11321344,0.0124607,2194.3702561855316,883.03,0.012,353792,0.0706516,0.2994551658630371,0.732254,2409.2787338,0.620838,691
5310,0.0010125,-0.00700791,11337728,0.0120324,2197.455710172653,913.19,0.012,354304,0.0773894,0.6517573595046997,0.732254,2548.35582823,0.639088,692
5385,0.0010125,-0.00663842,11354112,0.0131552,2200.4981281757355,890.17,0.012,354816,0.0771757,0.6634335517883301,0.732254,2486.09341635,0.648913,693
5369,0.0010125,-0.00574392,11370496,0.00921665,2203.549579143524,838.0,0.012,355328,0.0663063,0.41342973709106445,0.732254,2368.92274507,0.647393,694
5310,0.0010125,-0.00695979,11386880,0.012083,2206.6349062919617,828.97,0.012,355840,0.0821954,0.37961989641189575,0.732254,2382.9415145,0.656745,695
5337,0.0010125,-0.00621206,11403264,0.00975855,2209.704964876175,835.21,0.012,356352,0.0603075,0.6322089731693268,0.732254,2384.41427014,0.66828,696
5340,0.0010125,-0.0062457,11419648,0.0115627,2212.773195028305,820.46,0.012,356864,0.0737983,0.45196157693862915,0.732254,2327.33770955,0.679797,697
5342,0.0010125,-0.00858356,11436032,0.0136136,2215.8417189121246,853.25,0.012,357376,0.051794,0.6344631612300873,0.732254,2397.95819585,0.694876,698
5316,0.0010125,-0.00639818,11452416,0.0111065,2218.92382311821,882.18,0.012,357888,0.0922525,0.3506245017051697,0.732254,2528.27556885,0.705916,699
